ccode,country_code,GPCP_g,GPCP_g_l,any_prio,lpopl1,lmtnest,Oil,ethfrac,relfrac,polity2l,gdp_g,gdp_g_l,y_0,Iccyear1,Iccyear2,Iccyear3,Iccyear4,Iccyear5,Iccyear6,Iccyear7,Iccyear8,Iccyear9,Iccyear10,Iccyear11,Iccyear12,Iccyear13,Iccyear14,Iccyear15,Iccyear16,Iccyear17,Iccyear18,Iccyear19,Iccyear20,Iccyear21,Iccyear22,Iccyear23,Iccyear24,Iccyear25,Iccyear26,Iccyear27,Iccyear28,Iccyear29,Iccyear30,Iccyear31,Iccyear32,Iccyear33,Iccyear34,Iccyear35,Iccyear36,Iccyear37,Iccyear38,Iccyear39,Iccyear40,Iccyear41
530,ETH,.23238021,-.091613486,1,10.537867,4.2682977,0,.69359326,.61220002,-7,0,.018987285,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.031940378,.23238021,1,10.564628,4.2682977,0,.69359326,.61220002,-7,0,0,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.14937054,-.031940378,1,10.591019,4.2682977,0,.69359326,.61220002,-7,.031055871,0,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.20308359,-.14937054,1,10.617883,4.2682977,0,.69359326,.61220002,-7,-.042168673,.031055871,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,.26747057,-.20308359,1,10.646377,4.2682977,0,.69359326,.61220002,-8,-.059748411,-.042168673,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.040835444,.26747057,1,10.677062,4.2682977,0,.69359326,.61220002,-8,.043478299,-.059748411,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,.087959491,-.040835444,1,10.709271,4.2682977,0,.69359326,.61220002,-8,.10554931,.043478299,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,.075568132,.087959491,1,10.761916,4.2682977,0,.69359326,.61220002,-8,-.028785588,.10554931,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,.006643544,.075568132,1,10.791111,4.2682977,0,.69359326,.61220002,-8,-.023085235,-.028785588,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.12210265,.006643544,1,10.823112,4.2682977,0,.69359326,.61220002,-8,-.01155519,-.023085235,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.10277983,-.12210265,1,10.853001,4.2682977,0,.69359326,.61220002,-8,-.078245945,-.01155519,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,.096760519,-.10277983,0,10.885247,4.2682977,0,.69359326,.61220002,0,-.084012844,-.078245945,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,.22829407,.096760519,0,10.917087,4.2682977,0,.69359326,.61220002,0,.16523172,-.084012844,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.081373908,.22829407,0,10.883636,4.2682977,0,.69359326,.61220002,0,.0051825116,.16523172,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.058809508,-.081373908,0,10.913087,4.2682977,0,.69359326,.61220002,1,.0293524,.0051825116,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,.36293957,-.058809508,1,10.942527,4.2682977,0,.69359326,.61220002,1,.075068787,.0293524,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.14561661,.36293957,1,10.972224,4.2682977,0,.69359326,.61220002,1,.024374764,.075068787,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,-.15515198,-.14561661,1,10.997925,4.2682977,0,.69359326,.61220002,1,-.039038166,.024374764,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
530,ETH,.031355564,-.15515198,1,11.022981,4.2682977,0,.69359326,.61220002,1,.035909407,-.039038166,.31600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.034174405,.25225517,0,6.6808548,.067658648,1,.68814278,.45499998,-9,-.061079789,-.0092936959,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,.1152161,-.034174405,0,6.7274318,.067658648,1,.68814278,.45499998,-9,-.06172299,-.061079789,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.24062192,.1152161,0,6.7742238,.067658648,1,.68814278,.45499998,-9,.017747346,-.06172299,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,.36966509,-.24062192,0,6.8200164,.067658648,1,.68814278,.45499998,-9,.036503151,.017747346,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.017698199,.36966509,0,6.8638034,.067658648,1,.68814278,.45499998,-9,-.086585946,.036503151,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.074163556,-.017698199,0,6.9047508,.067658648,1,.68814278,.45499998,-9,-.010314297,-.086585946,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.042209957,-.074163556,0,6.9304948,.067658648,1,.68814278,.45499998,-9,-.14838716,-.010314297,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,.15233499,-.042209957,0,6.9565454,.067658648,1,.68814278,.45499998,-9,-.043414898,-.14838716,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.09106271,.15233499,0,6.9819345,.067658648,1,.68814278,.45499998,-9,.16752969,-.043414898,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.075255074,-.09106271,0,7.0076008,.067658648,1,.68814278,.45499998,-9,.03261153,.16752969,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.13440384,-.075255074,0,7.0352688,.067658648,1,.68814278,.45499998,-6,-.066195011,.03261153,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,.10287934,-.13440384,0,7.0630484,.067658648,1,.68814278,.45499998,-4,-.020021677,-.066195011,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,.042208131,.10287934,0,7.09091,.067658648,1,.68814278,.45499998,-4,-.0016695225,-.020021677,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.013287161,.042208131,0,6.9517722,.067658648,1,.68814278,.45499998,-4,.0093182372,-.0016695225,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,.011757596,-.013287161,0,6.9763479,.067658648,1,.68814278,.45499998,-4,.043214574,.0093182372,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.0032506788,.011757596,0,7.0012455,.067658648,1,.68814278,.45499998,-4,.026294038,.043214574,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,-.11912937,-.0032506788,0,7.0255384,.067658648,1,.68814278,.45499998,-4,.032308891,.026294038,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,.15647589,-.11912937,0,7.0498362,.067658648,1,.68814278,.45499998,-4,-.003198497,.032308891,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,GAB,.12334182,.15647589,0,7.0738373,.067658648,1,.68814278,.45499998,-4,-.083722278,-.003198497,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.26019329,-.19194487,1,6.4520488,0,0,.72781479,.18180001,8,-.12586033,-.013579106,1.031,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,-.11188112,.26019329,0,6.4861608,0,0,.72781479,.18180001,7,-.019122632,-.12586033,1.031,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,-.22891897,-.11188112,0,6.5191474,0,0,.72781479,.18180001,7,-.1731651,-.019122632,1.031,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.15477701,-.22891897,0,6.5525079,0,0,.72781479,.18180001,7,.11095698,-.1731651,1.031,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.10649745,.15477701,0,6.5847912,0,0,.72781479,.18180001,7,-.039950069,.11095698,1.031,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.25649866,.10649745,0,6.617403,0,0,.72781479,.18180001,7,.096228868,-.039950069,1.031,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.01941438,.25649866,0,6.6489844,0,0,.72781479,.18180001,7,.011862385,.096228868,1.031,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.1483352,.01941438,0,6.6808548,0,0,.72781479,.18180001,7,-.057444274,.011862385,1.031,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,-.087981313,.1483352,0,6.7129564,0,0,.72781479,.18180001,7,.0049751345,-.057444274,1.031,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,-.23776111,-.087981313,0,6.7440591,0,0,.72781479,.18180001,7,-.011138618,.0049751345,1.031,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.022939002,-.23776111,0,6.7742238,0,0,.72781479,.18180001,8,-.013032082,-.011138618,1.031,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.058374122,.022939002,0,6.7844572,0,0,.72781479,.18180001,8,-.007978335,-.013032082,1.031,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.072416544,.058374122,0,6.7900972,0,0,.72781479,.18180001,8,-.008393826,-.007978335,1.031,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.17620254,.072416544,0,6.9465337,0,0,.72781479,.18180001,8,-.032121219,-.008393826,1.031,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,-.18668692,.17620254,0,6.9812751,0,0,.72781479,.18180001,-7,-.022602938,-.032121219,1.031,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.022060161,-.18668692,0,7.0130157,0,0,.72781479,.18180001,-7,-.0088469042,-.022602938,1.031,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,-.067925774,.022060161,0,7.0439281,0,0,.72781479,.18180001,-6,.017218538,-.0088469042,1.031,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.0021845181,-.067925774,0,7.0740151,0,0,.72781479,.18180001,-5,.018114341,.017218538,1.031,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,GMB,.21728992,.0021845181,0,7.1032724,0,0,.72781479,.18180001,-5,.034760576,.018114341,1.031,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.063352309,-.10158425,1,9.2817307,0,0,.70612329,.70159996,6,-.040983628,.028451012,.949,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.12275165,-.063352309,0,9.3083744,0,0,.70612329,.70159996,-1,-.15064099,-.040983628,.949,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.14279941,-.12275165,1,9.3383818,0,0,.70612329,.70159996,-7,-.031446584,-.15064099,.949,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,.39939544,-.14279941,0,9.3713531,0,0,.70612329,.70159996,-7,.019480579,-.031446584,.949,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,.077196218,.39939544,0,9.4065647,0,0,.70612329,.70159996,-7,.0089171585,.019480579,.949,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.11889943,.077196218,0,9.443038,0,0,.70612329,.70159996,-7,.018939376,.0089171585,.949,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,.17586488,-.11889943,0,9.4783039,0,0,.70612329,.70159996,-7,.0012392153,.018939376,.949,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.13579591,.17586488,0,9.5123692,0,0,.70612329,.70159996,-7,.0037128234,.0012392153,.949,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,.14511237,-.13579591,0,9.5451689,0,0,.70612329,.70159996,-7,.012330445,.0037128234,.949,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.18107352,.14511237,0,9.5767183,0,0,.70612329,.70159996,-7,.098660208,.012330445,.949,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,.29532611,-.18107352,0,9.6071014,0,0,.70612329,.70159996,-7,.014412429,.098660208,.949,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.30015677,.29532611,0,9.6379585,0,0,.70612329,.70159996,-4,.044808686,.014412429,.949,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,.096061833,-.30015677,0,9.6670055,0,0,.70612329,.70159996,-1,.021042498,.044808686,.949,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.11449295,.096061833,0,9.6927938,0,0,.70612329,.70159996,-1,.0058603091,.021042498,.949,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,.16527142,-.11449295,0,9.7195377,0,0,.70612329,.70159996,-1,.013188408,.0058603091,.949,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.080379859,.16527142,0,9.7453709,0,0,.70612329,.70159996,-1,.020081673,.013188408,.949,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,.040987961,-.080379859,0,9.7712812,0,0,.70612329,.70159996,2,.01701604,.020081673,.949,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,-.19910958,.040987961,0,9.7972708,0,0,.70612329,.70159996,2,.022993533,.01701604,.949,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,GHA,.40964061,-.19910958,0,9.8233376,0,0,.70612329,.70159996,2,.020339634,.022993533,.949,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,.12095065,-.066004694,0,8.4031286,1.4350846,0,.7496075,.26620001,-9,-.057527531,.074999973,.75999999,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.12251166,.12095065,0,8.4222231,1.4350846,0,.7496075,.26620001,-9,.015584447,-.057527531,.75999999,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.2123888,-.12251166,0,8.4431162,1.4350846,0,.7496075,.26620001,-9,-.044757068,.015584447,.75999999,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,.026929125,-.2123888,0,8.4656897,1.4350846,0,.7496075,.26620001,-9,-.064257003,-.044757068,.75999999,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,.076668084,.026929125,0,8.4896164,1.4350846,0,.7496075,.26620001,-7,.018598013,-.064257003,.75999999,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,.17772707,.076668084,0,8.5145903,1.4350846,0,.7496075,.26620001,-7,.029494336,.018598013,.75999999,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.0095131807,.17772707,0,8.5405188,1.4350846,0,.7496075,.26620001,-7,.013642552,.029494336,.75999999,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,.066219263,-.0095131807,0,8.5673161,1.4350846,0,.7496075,.26620001,-7,.043068651,.013642552,.75999999,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,.041125398,.066219263,0,8.5948944,1.4350846,0,.7496075,.26620001,-7,0,.043068651,.75999999,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.051930461,.041125398,0,8.6228132,1.4350846,0,.7496075,.26620001,-7,-.010322525,0,.75999999,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,.07408914,-.051930461,0,8.6511993,1.4350846,0,.7496075,.26620001,-7,-.0052151345,-.010322525,.75999999,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.014634098,.07408914,0,8.6793118,1.4350846,0,.7496075,.26620001,-5,-.03014417,-.0052151345,.75999999,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.072853401,-.014634098,0,8.7155523,1.4350846,0,.7496075,.26620001,-5,.01946301,-.03014417,.75999999,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,.14537252,-.072853401,0,8.7420139,1.4350846,0,.7496075,.26620001,-5,.014040135,.01946301,.75999999,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.17379808,.14537252,0,8.7680426,1.4350846,0,.7496075,.26620001,-5,.017258778,.014040135,.75999999,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.057774805,-.17379808,0,8.7934599,1.4350846,0,.7496075,.26620001,-1,.020660978,.017258778,.75999999,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.062982254,-.057774805,0,8.8181772,1.4350846,0,.7496075,.26620001,-1,.023210002,.020660978,.75999999,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,.064797647,-.062982254,1,8.8421116,1.4350846,0,.7496075,.26620001,-1,.021257352,.023210002,.75999999,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GIN,-.065915205,.064797647,1,8.8654766,1.4350846,0,.7496075,.26620001,-1,.0098953061,.021257352,.75999999,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,GNB,.17064415,-.048803251,0,6.6957989,0,0,.80375695,.54499996,-7,.21656057,-.15287772,.55599999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
