zone,hhsex,AREAH,PRODQ,OWNTYPE1,EXT1,IRRG,FERT,D21B,woreda_id,id
12,Male,.21712,0,Owner,No,No,No,0,191,9204
2,Male,.112513,.91135,Owner,No,No,No,0,33,9205
1,Male,.020834,.05208,Owner,No,No,No,0,16,9206
10,Male,.039531,.67203,Owner,No,No,No,0,167,9207
6,Male,.009904,0,Owner,No,No,No,0,103,9208
1,Female,.137333,0,Owner,No,No,Yes,0,16,9209
1,Male,.007873,.31964,Owner,No,No,No,0,16,9210
1,Male,.019845,.80569,Owner,No,No,No,0,16,9211
2,Male,.007662,.097539,Owner,No,No,No,0,33,9212
5,Male,.21892,3.69975,Owner,No,No,No,0,85,9213
8,Male,.7097869999999999,18.73838,Owner,No,No,Yes,75,131,9214
8,Male,1.181071,21.25927,Owner,No,No,Yes,40,131,9215
8,Male,.15858,0,Owner,No,No,Yes,40,131,9216
10,Male,.062704,1.49863,Owner,No,No,No,0,167,9217
6,Male,.696909,5.64497,Rent,No,No,No,0,103,9218
12,Male,.025764,0,Owner,No,No,No,0,191,9219
2,Male,.047799,.55924,Rent,No,No,No,0,33,9220
11,Female,.105651,0,Owner,No,No,No,0,180,9221
10,Male,.000808,.100506,Owner,No,No,No,0,167,9222
4,Male,.008052,3.415833,Owner,No,No,Yes,0,69,9223
4,Male,.004249,0,Rent,No,No,No,0,69,9224
10,Male,.001238,0,Owner,No,No,No,0,167,9225
12,Female,.008562,0,Owner,No,No,No,0,191,9226
1,Female,.16576,5.58611,Owner,No,No,No,0,16,9227
3,Male,.00088,.086827,Owner,No,No,Yes,0,48,9228
4,Male,.014048,.10943,Owner,No,No,No,0,69,9229
1,Male,.059643,.6560699999999999,Rent,No,No,No,0,16,9230
5,Male,.004665,.116753,Owner,No,No,No,0,85,9231
11,Male,.012831,0,Owner,No,No,No,0,180,9232
10,Male,.004081,0,Owner,No,No,No,0,167,9233
11,Male,.807148,8.39434,Owner,No,No,No,0,180,9234
1,Female,.011372,0,Owner,No,No,No,0,16,9235
1,Male,.200985,1.76867,Owner,No,No,No,0,16,9236
1,Male,.091358,.75827,Owner,No,No,No,0,16,9237
2,Male,.003807,.043513,Owner,No,No,No,0,33,9238
2,Male,.153685,4.77961,Rent,No,No,No,0,33,9239
10,Male,.013634,1.187234,Owner,No,No,No,0,167,9240
6,Male,.437679,3.67651,Owner,No,No,No,0,103,9241
1,Male,.15966,1.663659,Owner,No,No,No,0,16,9242
5,Male,.004502,.297942,Owner,No,No,No,0,85,9243
3,Male,.384937,6.89037,Owner,No,No,Yes,40,48,9244
3,Male,.217254,3.88884,Owner,No,No,No,0,48,9245
3,Male,.000253,.026869,Owner,No,No,No,0,48,9246
5,Male,1.094838,19.15966,Owner,No,No,Yes,25,85,9247
3,Male,.002536,0,Owner,No,No,No,0,48,9248
5,Male,.7223540000000001,13.50802,Owner,No,No,No,0,85,9249
3,Male,.650068,4.186437000000001,Owner,No,No,No,0,48,9250
11,Male,.012884,0,Owner,No,No,No,0,180,9251
10,Female,1.126571,26.92503,Owner,No,No,No,0,167,9252
10,Female,.027701,0,Owner,No,Yes,No,0,167,9253
6,Male,.033168,.4477699999999999,Owner,No,No,Yes,0,103,9254
6,Male,.626588,0,Owner,No,No,No,0,103,9255
1,Male,.019139,.7770400000000001,Owner,No,No,No,0,16,9256
1,Female,.189398,.49244,Owner,No,No,No,0,16,9257
8,Male,.107317,.97658,Owner,No,No,No,0,131,9258
10,Male,.029606,.5033000000000001,Owner,No,No,No,0,167,9259
2,Male,.01988,.58448,Owner,No,No,No,0,33,9260
8,Male,.18627,4.91753,Owner,No,No,Yes,9999.5,131,9261
1,Male,.666018,0,Owner,No,No,No,0,16,9262
11,Female,.004545,0,Owner,No,No,No,0,180,9263
10,Female,.058038,.73709,Owner,No,No,No,0,167,9264
8,Male,.032479,.5846199999999999,Owner,No,No,Yes,0,131,9265
11,Male,1.245873,0,Owner,No,No,No,0,180,9266
1,Female,.376498,1.16714,Owner,No,No,No,0,16,9267
10,Male,.011393,.083394,Owner,No,Yes,No,0,167,9268
2,Male,.182727,1.53491,Owner,No,No,No,0,33,9269
10,Male,.030506,14.228005,Owner,No,Yes,No,0,167,9270
12,Male,.061046,.6654,Owner,No,No,No,0,191,9271
3,Male,.000366,.130596,Owner,No,No,No,0,48,9272
1,Male,.004784,0,Owner,No,No,Yes,0,16,9273
4,Male,.150425,1.171811,Rent,Yes,No,Yes,100,69,9274
11,Female,.166374,0,Owner,No,No,No,0,180,9275
12,Male,.387574,0,Owner,No,No,No,0,191,9276
10,Male,.151332,3.61683,Owner,No,No,Yes,0,167,9277
2,Male,.184141,5.41374,Owner,No,No,No,0,33,9278
1,Male,.182849,4.47981,Rent,No,No,No,0,16,9279
1,Male,.085853,3.48562,Owner,No,No,No,0,16,9280
2,Male,.243558,4.310969999999999,Owner,No,No,No,0,33,9281
5,Male,.003913,0,Owner,No,No,Yes,0,85,9282
5,Male,.022931,0,Owner,No,No,Yes,0,85,9283
5,Male,.001642,.118424,Owner,No,No,Yes,0,85,9284
1,Female,.596888,0,Owner,No,No,No,0,16,9285
1,Male,.20066,4.91617,Owner,No,No,No,0,16,9286
5,Female,.094696,1.76134,Owner,No,No,No,0,85,9287
12,Male,.11776,.12954,Owner,No,No,No,0,191,9288
5,Male,.547729,9.58526,Rent,No,No,Yes,0,85,9289
5,Male,.082265,1.2422,Owner,No,No,Yes,40,85,9290
11,Male,.123229,.60382,Owner,No,No,No,0,180,9291
10,Male,.16475,2.80076,Owner,No,Yes,No,0,167,9292
11,Male,.44456,0,Owner,No,No,No,0,180,9293
3,Male,.51735,9.26056,Owner,No,No,Yes,25,48,9294
5,Male,.123687,1.23687,Owner,No,No,No,0,85,9295
3,Male,.000587,.008044,Owner,No,No,No,0,48,9296
11,Male,.054416,.19046,Owner,No,No,No,0,180,9297
10,Male,.004127,0,Owner,No,Yes,No,0,167,9298
6,Male,.039092,.03909,Owner,No,No,No,0,103,9299
3,Female,.596743,3.843025,Owner,No,No,No,0,48,9300
3,Male,.200094,1.288608,Owner,No,No,No,0,48,9301
8,Male,.107166,0,Owner,No,No,Yes,25,131,9302
1,Male,.010272,0,Owner,No,No,Yes,0,16,9303
8,Female,.026857,0,Owner,No,No,Yes,10,131,9304
8,Male,.266571,4.79827,Rent,No,No,Yes,50,131,9305
1,Male,.086624,2.12229,Owner,No,No,No,0,16,9306
8,Male,.180566,1.51676,Owner,No,No,Yes,2,131,9307
8,Male,.306111,5.51,Owner,No,No,Yes,30,131,9308
6,Male,1.662278,0,Rent,No,No,No,0,103,9309
3,Male,.016092,.20597,Owner,No,No,Yes,0,48,9310
11,Male,.339471,2.85156,Owner,No,No,No,0,180,9311
11,Male,.266118,2.66118,Owner,No,No,No,0,180,9312
1,Female,.209788,5.13981,Owner,No,No,No,0,16,9313
1,Male,.005187,.413472,Owner,No,No,No,0,16,9314
1,Female,.035567,.223718,Owner,No,No,No,0,16,9315
5,Male,.308712,3.08712,Owner,No,No,Yes,15,85,9316
11,Female,.218078,2.18078,Owner,No,No,No,0,180,9317
8,Male,.040168,1.06042,Owner,No,No,No,0,131,9318
11,Male,.289254,0,Owner,No,No,No,0,180,9319
11,Male,.065182,0,Owner,No,No,No,0,180,9320
1,Male,.040015,1.19645,Owner,No,No,No,0,16,9321
11,Male,.021032,0,Owner,No,No,No,0,180,9322
11,Female,.115246,2.08596,Owner,No,No,No,0,180,9323
11,Male,.622455,0,Owner,No,No,No,0,180,9324
4,Male,.085312,.6645789999999999,Owner,No,No,No,0,69,9325
3,Male,.000988,.01265,Owner,No,No,No,0,48,9326
8,Male,.009072,1.266593,Owner,No,No,No,0,131,9327
12,Male,.132465,1.44387,Owner,No,No,No,0,191,9328
5,Male,.00098,.110481,Owner,No,No,No,0,85,9329
5,Male,.462404,4.62404,Rent,No,No,Yes,8.5,85,9330
5,Male,.001631,.0137123,Owner,No,No,No,0,85,9331
8,Male,.04188,.35179,Owner,No,No,Yes,20,131,9332
1,Male,.001573,.125368,Owner,No,No,Yes,0,16,9333
6,Male,.00183,0,Owner,No,No,Yes,0,103,9334
3,Male,.002033,.17436,Owner,No,No,Yes,0,48,9335
2,Male,.122458,.9919100000000001,Owner,No,No,No,0,33,9336
12,Female,.147224,0,Owner,No,No,No,0,191,9337
6,Male,.404192,3.39521,Rent,No,No,No,0,103,9338
4,Male,.001285,.113838,Owner,No,No,Yes,0,69,9339
2,Male,.002325,.029595,Owner,No,No,No,0,33,9340
12,Male,.03242,0,Owner,No,No,No,0,191,9341
5,Female,.27097,4.74198,Rent,No,No,Yes,50,85,9342
3,Male,.000766,.0064446,Owner,No,No,Yes,0,48,9343
5,Male,.38142,7.13255,Rent,No,No,No,0,85,9344
5,Male,.381995,6.68491,Owner,No,No,Yes,20,85,9345
8,Male,.029866,.5017400000000001,Owner,No,No,Yes,0,131,9346
3,Male,.000666,.05265,Owner,No,No,Yes,0,48,9347
1,Male,.00451,0,Owner,No,No,Yes,0,16,9348
1,Male,.155095,0,Owner,No,No,No,0,16,9349
2,Male,.022315,.284076,Owner,No,No,No,0,33,9350
12,Male,.019812,0,Owner,No,No,No,0,191,9351
11,Male,.013423,0,Owner,No,No,No,0,180,9352
1,Male,.005799,0,Owner,No,No,Yes,0,16,9353
1,Male,.025187,0,Owner,No,No,Yes,0,16,9354
6,Female,.820733,0,Owner,No,No,No,0,103,9355
1,Male,.078377,.6505300000000001,Owner,No,No,No,0,16,9356
11,Male,.466696,0,Owner,No,No,No,0,180,9357
2,Male,.121505,3.57224,Owner,No,No,No,0,33,9358
1,Male,.201656,0,Owner,No,No,Yes,0,16,9359
3,Male,.101801,.655599,Owner,No,No,No,0,48,9360
3,Male,.111795,4.10289,Owner,No,No,Yes,0,48,9361
2,Male,.005075,.03553,Rent,No,No,No,0,33,9362
2,Male,.013959,.11725,Owner,No,No,No,0,33,9363
1,Female,.175608,4.3024,Owner,No,No,Yes,0,16,9364
3,Male,.811137,29.76874,Rent,No,No,No,0,48,9365
12,Male,.018639,.17334,Owner,No,No,No,0,191,9366
2,Male,.014814,.188584,Owner,No,No,No,0,33,9367
3,Male,.001033,0,Owner,No,No,No,0,48,9368
10,Male,.00086,.107008,Owner,No,Yes,No,0,167,9369
11,Male,.118307,0,Owner,No,No,No,0,180,9370
6,Male,.013512,0,Owner,No,No,No,0,103,9371
8,Male,.143491,3.78816,Owner,No,No,Yes,0,131,9372
5,Male,.253043,2.53043,Owner,No,No,Yes,80,85,9373
5,Male,.385987,10.65325,Owner,No,No,No,0,85,9374
6,Male,.000455,.048194,Owner,No,No,Yes,0,103,9375
8,Male,.375642,3.15539,Owner,No,No,Yes,45,131,9376
6,Male,1.130369,0,Owner,No,No,No,0,103,9377
8,Male,.07157,0,Rent,No,No,Yes,25,131,9378
1,Male,.003983,.0303175,Owner,No,No,No,0,16,9379
5,Male,.008939,0,Owner,No,No,No,0,85,9380
4,Male,.293049,10.2274,Owner,No,No,No,0,69,9381
8,Male,.04344,.7819200000000001,Owner,No,No,No,0,131,9382
4,Male,.060281,.469587,Rent,No,No,No,0,69,9383
8,Male,.531155,9.560779999999999,Owner,No,No,Yes,0,131,9384
4,Male,.019213,0,Owner,No,No,No,0,69,9385
11,Male,.515616,0,Owner,No,No,No,0,180,9386
12,Male,.050851,.65089,Owner,No,No,No,0,191,9387
11,Male,.169505,0,Rent,No,No,No,0,180,9388
4,Male,.302911,0,Owner,No,No,No,0,69,9389
10,Male,.135624,3.24141,Owner,No,No,Yes,0,167,9390
1,Male,.004181,.0318192,Owner,No,No,No,0,16,9391
10,Male,.029668,.217167,Owner,No,No,No,0,167,9392
1,Male,.148929,0,Owner,No,No,No,0,16,9393
10,Female,.038611,2.443697,Owner,No,No,No,0,167,9394
4,Male,.002469,0,Rent,No,No,No,0,69,9395
6,Female,.005979,.588309,Owner,No,No,Yes,0,103,9396
11,Male,.34296,3.4296,Rent,No,No,No,0,180,9397
6,Male,.083148,1.75443,Owner,No,No,Yes,0,104,9398
8,Female,.000825,.081015,Owner,No,No,Yes,0,132,9399
11,Male,.015802,0,Owner,No,No,No,0,181,9400
10,Male,.300971,7.07281,Owner,No,No,No,0,168,9401
8,Male,.000702,.005535,Owner,No,No,Yes,0,132,9402
11,Male,.241002,2.14492,Owner,No,No,No,0,181,9403
3,Male,.182725,3.92859,Owner,No,No,No,0,49,9404
8,Male,.000646,.063476,Owner,No,No,No,0,132,9405
8,Male,.57262,0,Owner,No,No,Yes,25,132,9406
8,Male,.358385,5.77,Rent,No,No,Yes,.48,132,9407
11,Male,.592067,12.84784,Owner,No,No,No,0,181,9408
6,Female,.070719,0,Owner,No,No,No,0,104,9409
5,Female,.093558,1.76825,Owner,No,No,Yes,0,86,9410
6,Male,1.189461,25.09762,Owner,No,No,Yes,0,104,9411
12,Male,.001135,0,Owner,No,No,No,0,192,9412
11,Male,.008864,0,Owner,No,No,No,0,181,9413
8,Female,.031506,.4095799999999999,Owner,No,No,Yes,2.4,132,9414
6,Male,.51598,10.88718,Owner,No,No,No,0,104,9415
8,Male,.037957,.61111,Owner,No,No,No,0,132,9416
5,Male,.005265,.529079,Owner,No,No,Yes,0,86,9417
12,Male,.006667,.13601,Owner,No,No,No,0,192,9418
5,Male,.029789,0,Owner,No,No,No,0,86,9419
10,Male,.5513710000000001,12.95722,Owner,No,No,No,0,168,9420
6,Male,.070395,0,Owner,No,No,No,0,104,9421
5,Male,.059849,0,Owner,No,No,No,0,86,9422
12,Male,.008229,.07571,Owner,No,No,No,0,192,9423
8,Male,.000826,.081163,Owner,No,No,No,0,132,9424
5,Male,.001665,0,Owner,No,No,No,0,86,9425
5,Male,.127363,2.41989,Owner,No,No,Yes,0,86,9426
5,Male,.055928,0,Rent,No,No,Yes,50,86,9427
5,Female,.080944,.7851600000000001,Owner,No,No,No,0,86,9428
3,Male,.389868,12.51475,Owner,No,No,No,0,49,9429
11,Male,1.125724,5.51605,Owner,No,No,No,0,181,9430
6,Male,.070865,0,Owner,No,No,No,0,104,9431
5,Male,.370037,2.22022,Owner,No,No,No,0,86,9432
8,Male,.001836,.052989,Owner,No,No,Yes,0,132,9433
3,Male,.002277,.048448,Owner,No,No,No,0,49,9434
5,Male,.082807,0,Owner,No,No,Yes,2.4,86,9435
5,Male,.252554,1.51532,Rent,No,No,Yes,80,86,9436
5,Male,.000815,0,Owner,No,No,No,0,86,9437
8,Male,.194736,3.73892,Owner,No,No,Yes,0,132,9438
6,Female,.530346,11.19029,Owner,No,No,No,0,104,9439
8,Male,.000545,0,Owner,No,No,Yes,0,132,9440
8,Male,.015375,2.146658,Owner,No,No,No,0,132,9441
10,Male,.092103,2.16442,Owner,No,No,No,0,168,9442
5,Male,.00174,0,Owner,No,No,No,0,86,9443
12,Male,.089936,0,Owner,No,No,No,0,192,9444
10,Male,.249944,0,Owner,No,No,Yes,0,168,9445
5,Male,.057228,0,Owner,No,Yes,Yes,0,86,9446
5,Male,.188293,0,Owner,No,No,Yes,15,86,9447
8,Male,.00949,.1822,Owner,No,No,Yes,0,132,9448
12,Male,.077737,0,Owner,No,No,No,0,192,9449
8,Male,.386611,0,Owner,No,No,Yes,25,132,9450
11,Female,.011001,0,Owner,No,No,No,0,181,9451
11,Male,.005275,0,Owner,No,No,No,0,181,9452
5,Male,.151499,2.86334,Owner,No,No,Yes,0,86,9453
3,Male,.24269,7.79034,Owner,No,No,No,0,49,9454
12,Female,.094332,1.38668,Owner,No,No,No,0,192,9455
12,Female,.018725,1.904094,Owner,No,No,No,0,192,9456
5,Male,.037949,.71723,Owner,No,No,No,0,86,9457
8,Female,.047338,.9088800000000001,Owner,No,No,No,0,132,9458
5,Female,.010148,.18672,Owner,No,No,Yes,.4,86,9459
12,Female,.097452,1.52026,Owner,No,No,No,0,192,9460
8,Male,.254739,0,Owner,No,No,Yes,25,132,9461
3,Male,.09348,.7869178000000001,Rent,No,No,No,0,49,9462
8,Male,.023129,.478774,Owner,No,No,Yes,0,132,9463
3,Male,.146102,0,Owner,No,No,No,0,49,9464
6,Male,.029773,.62822,Owner,No,No,Yes,0,104,9465
8,Male,.077349,1.4851,Owner,No,No,Yes,6.24,132,9466
8,Male,.001123,.032403,Owner,No,No,No,0,132,9467
3,Male,.023922,0,Owner,No,No,No,0,49,9468
5,Male,.045886,.8442999999999999,Owner,No,No,No,0,86,9469
8,Male,.014919,0,Owner,No,No,Yes,1.44,132,9470
8,Male,.002094,.0546065,Owner,No,No,Yes,0,132,9471
11,Male,1.31321,0,Owner,No,No,No,0,181,9472
12,Male,.09419,1.11145,Owner,No,No,No,0,192,9473
8,Female,.023021,.38444,Owner,No,No,Yes,0,132,9474
5,Female,.002025,.134003,Owner,No,No,Yes,0,86,9475
6,Male,.300955,6.28996,Owner,No,No,Yes,0,104,9476
5,Male,.006254,.07693,Owner,No,No,Yes,0,86,9477
6,Male,.052201,.74125,Owner,No,No,Yes,0,104,9478
3,Male,.10107,3.24434,Owner,No,No,No,0,49,9479
5,Male,.056331,.43938,Rent,No,No,Yes,15,86,9480
12,Male,.031916,3.245581,Owner,No,No,No,0,192,9481
8,Female,.0143,.24024,Owner,No,No,Yes,25,132,9482
10,Male,.0437,0,Owner,No,No,No,0,168,9483
3,Male,.035654,3.058422,Owner,No,No,No,0,49,9484
8,Male,.36221,6.954420000000001,Owner,No,No,Yes,0,132,9485
5,Male,.122863,1.0326634,Owner,No,No,Yes,0,86,9486
12,Male,.004539,.358099,Owner,No,No,No,0,192,9487
8,Female,.125522,0,Owner,No,No,Yes,6,132,9488
11,Male,.002386,0,Owner,No,No,No,0,181,9489
3,Male,.288595,0,Owner,No,No,No,0,49,9490
10,Female,.092672,2.17779,Owner,No,No,No,0,168,9491
11,Male,.481721,0,Owner,No,No,No,0,181,9492
12,Male,.159199,0,Owner,No,No,No,0,192,9493
6,Female,.146861,2.43789,Owner,No,No,No,0,104,9494
12,Male,.034612,2.730546,Owner,No,No,No,0,192,9495
6,Male,.067366,1.42142,Owner,No,No,No,0,104,9496
6,Male,.097804,1.62355,Owner,No,No,Yes,0,104,9497
8,Male,.151366,2.54295,Owner,No,No,No,0,132,9498
8,Male,.029144,.48961,Owner,No,No,Yes,0,132,9499
8,Male,.148629,2.4821,Owner,No,No,Yes,.24,132,9500
3,Male,.228659,5.71648,Owner,No,No,No,0,49,9501
3,Male,.040143,0,Owner,No,No,No,0,49,9502
6,Male,.092571,1.95325,Owner,No,No,No,0,104,9503
12,Female,.593701,12.4968181,Owner,No,No,No,0,192,9504
8,Female,.037025,0,Rent,No,No,Yes,0,132,9505
12,Female,.015036,.22103,Owner,No,No,No,0,192,9506
12,Male,.019859,.40513,Owner,No,No,No,0,192,9507
6,Male,.076121,1.59093,Owner,No,No,No,0,104,9508
11,Male,.006548,0,Owner,No,No,No,0,181,9509
5,Male,.036257,0,Owner,No,No,Yes,30,86,9510
3,Male,.004004,.343492,Owner,No,No,No,0,49,9511
5,Male,.298111,3.18979,Owner,No,No,No,0,86,9512
10,Male,.009031,0,Owner,No,No,Yes,0,168,9513
8,Male,.02352,3.283862,Owner,No,No,Yes,0,132,9514
3,Male,.121505,3.03762,Owner,No,No,No,0,49,9515
12,Male,.082843,1.68999,Owner,No,No,Yes,0,192,9516
11,Male,.8018459999999999,3.92905,Owner,No,No,No,0,181,9517
8,Male,.000538,.05244,Owner,No,No,Yes,0,132,9518
8,Female,.385757,6.44214,Owner,No,No,No,0,132,9519
5,Female,.019348,.1626174,Owner,No,No,No,0,86,9520
6,Male,.002951,0,Owner,No,No,No,0,104,9521
6,Male,.194976,4.113989999999999,Owner,No,No,No,0,104,9522
12,Male,.113622,1.138496,Owner,No,No,No,0,192,9523
8,Male,.010127,.292258,Owner,No,No,Yes,0,132,9524
5,Female,.063786,1.20555,Owner,No,No,Yes,0,86,9525
5,Male,.119293,1.0026585,Owner,No,No,No,0,86,9526
5,Male,.036787,.28694,Owner,No,No,No,0,86,9527
11,Male,.487158,10.57132,Owner,No,No,No,0,181,9528
11,Male,.462337,10.03272,Owner,No,No,No,0,181,9529
8,Male,.000343,.007094,Owner,No,No,Yes,0,132,9530
12,Male,.000814,.035322,Owner,No,No,No,0,192,9531
5,Male,.078775,.61444,Owner,No,No,Yes,0,86,9532
8,Female,.001046,0,Owner,No,No,Yes,0,132,9533
12,Male,.133342,1.57343,Owner,No,No,No,0,192,9534
5,Female,.003079,.203787,Owner,No,No,Yes,0,86,9535
6,Male,.078643,0,Owner,No,No,No,0,104,9536
6,Male,.023243,.49043,Owner,No,No,No,0,104,9537
6,Male,.031977,.66833,Owner,No,No,No,0,104,9538
5,Male,.050881,.9362199999999999,Rent,No,No,Yes,.36,86,9539
3,Male,.003377,0,Owner,No,No,No,0,49,9540
5,Male,.00084,.00706,Owner,No,No,Yes,0,86,9541
11,Male,.012126,0,Owner,No,No,No,0,181,9542
5,Male,.000222,.014695,Owner,No,Yes,Yes,0,86,9543
8,Male,.000956,.027584,Owner,No,No,No,0,132,9544
10,Male,.005639,0,Owner,No,No,No,0,168,9545
10,Male,.010009,.871553,Owner,No,No,Yes,0,168,9546
5,Male,.003704,.267152,Owner,No,No,Yes,0,86,9547
12,Male,.049648,.58585,Owner,No,No,No,0,192,9548
5,Male,.016337,1.178389,Owner,No,No,No,0,86,9549
12,Male,.014469,0,Owner,No,No,No,0,192,9550
8,Male,.001102,.0287403,Owner,No,No,Yes,0,132,9551
5,Female,.017938,0,Owner,No,No,Yes,0,86,9552
3,Male,.009253,.0778941,Owner,No,No,No,0,49,9553
6,Female,.027097,.5717399999999999,Owner,No,No,Yes,0,104,9554
5,Male,.473561,1.23126,Owner,No,No,Yes,10,86,9555
8,Male,.149062,2.86199,Owner,No,No,Yes,0,132,9556
3,Male,.00462,.396293,Owner,No,No,No,0,49,9557
3,Male,.170354,5.46835,Rent,No,No,No,0,49,9558
12,Male,.006809,0,Owner,No,No,No,0,192,9559
5,Female,.359972,3.8517,Rent,No,No,Yes,50,86,9560
6,Male,.027232,.5745899999999999,Owner,No,No,No,0,104,9561
3,Male,.179496,3.85917,Rent,No,No,No,0,49,9562
5,Male,.000996,.065899,Owner,No,No,Yes,6,86,9563
11,Female,.16581,0,Owner,No,No,No,0,181,9564
3,Male,.186725,0,Owner,No,No,No,0,49,9565
5,Female,.087619,1.656,Owner,No,No,Yes,0,86,9566
5,Male,.226003,2.07923,Owner,No,No,Yes,25,86,9567
10,Male,.108975,1.111541,Owner,No,No,No,0,168,9568
5,Male,.002396,.270018,Owner,No,No,Yes,0,86,9569
8,Male,.377402,6.34035,Owner,No,No,Yes,3.84,132,9570
5,Male,.207166,1.243,Owner,No,No,No,0,86,9571
12,Male,.072769,0,Owner,No,No,No,0,192,9572
6,Female,.060466,1.27582,Owner,No,No,No,0,104,9573
11,Male,.221175,4.7995,Owner,No,No,No,0,181,9574
8,Male,.00084,.117281,Owner,No,No,Yes,0,132,9575
8,Male,.090792,1.12582,Owner,No,No,No,0,133,9576
5,Male,.030483,.8596199999999999,Owner,No,No,Yes,0,87,9577
1,Male,.251188,2.05974,Owner,No,No,No,0,17,9578
8,Male,.263518,4.32169,Owner,No,No,No,0,133,9579
8,Male,.515846,8.459869999999999,Owner,No,No,Yes,6,133,9580
5,Male,.000423,.040599,Owner,No,No,Yes,0,87,9581
5,Male,.083105,1.50421,Owner,No,No,No,0,87,9582
3,Male,.006344,0,Rent,No,No,No,0,50,9583
5,Male,.001282,.0107751,Owner,No,No,No,0,87,9584
3,Male,.18204,1.60195,Owner,No,No,No,0,50,9585
5,Male,.004992,.0419542,Owner,No,No,Yes,0,87,9586
8,Female,.459834,0,Owner,Yes,No,Yes,12,133,9587
1,Male,.047738,0,Rent,No,No,No,0,17,9588
1,Male,.210509,1.66302,Rent,No,No,No,0,17,9589
3,Male,.635458,5.592029999999999,Owner,No,No,Yes,0,50,9590
8,Male,.754263,15.46239,Owner,Yes,No,Yes,25,133,9591
5,Male,.297696,6.31116,Rent,No,No,No,0,87,9592
11,Male,.39114,0,Owner,No,No,No,0,182,9593
1,Female,.045748,0,Owner,No,No,No,0,17,9594
1,Male,.003656,0,Owner,No,No,No,0,17,9595
1,Male,.003833,.06554,Owner,No,No,No,0,17,9596
3,Male,.003194,.0268846,Owner,No,No,No,0,50,9597
3,Male,.000121,.007153,Owner,No,No,No,0,50,9598
3,Male,.019457,.14982,Owner,No,No,No,0,50,9599
1,Male,.136564,1.11983,Rent,No,No,No,0,17,9600
1,Male,.05131,.534648,Owner,No,No,No,0,17,9601
1,Male,.329708,2.073861,Owner,No,No,No,0,17,9602
1,Male,.236263,1.86648,Owner,No,No,No,0,17,9603
8,Female,.318379,5.22142,Owner,No,No,No,0,133,9604
1,Male,.20858,1.311968,Owner,No,No,No,0,17,9605
3,Male,.113222,.9963599999999999,Owner,No,No,Yes,22.4,50,9606
5,Female,.171353,0,Owner,No,No,Yes,0,87,9607
5,Male,.57463,0,Rent,No,No,No,0,87,9608
10,Male,.731449,14.9947,Owner,No,No,No,0,169,9609
11,Male,.01997,.01198,Owner,No,No,No,0,182,9610
3,Male,.00035,0,Owner,No,No,No,0,50,9611
5,Female,.756802,0,Rent,No,No,No,0,87,9612
11,Female,.02106,0,Owner,No,No,No,0,182,9613
1,Male,.088778,.72798,Owner,Yes,No,Yes,12.5,17,9614
1,Male,.25302,2.07476,Owner,No,No,No,0,17,9615
1,Male,.005215,.4443569999999999,Owner,No,No,No,0,17,9616
5,Male,.007736,.21815,Owner,No,No,Yes,0,87,9617
8,Male,.298536,3.70185,Owner,No,No,No,0,133,9618
5,Male,.049332,0,Owner,No,No,No,0,87,9619
11,Male,.014713,0,Owner,No,No,No,0,182,9620
1,Male,.022766,.17303,Owner,No,No,No,0,17,9621
3,Female,.001015,.087088,Owner,No,No,Yes,0,50,9622
11,Male,.28938,1.07071,Owner,No,No,No,0,182,9623
3,Male,.140717,.906218,Owner,No,No,No,0,50,9624
8,Female,.010646,1.486346,Owner,No,No,No,0,133,9625
8,Male,.228821,3.91284,Owner,No,No,No,0,133,9626
5,Male,.185602,1.7261,Owner,No,No,Yes,25,87,9627
11,Male,.402502,1.44901,Owner,No,No,No,0,182,9628
3,Female,.039764,0,Owner,No,No,Yes,0,50,9629
8,Male,.085273,0,Owner,Yes,No,Yes,5,133,9630
1,Male,.51598,0,Owner,No,No,No,0,17,9631
5,Male,.01184,.15037,Owner,No,No,Yes,0,87,9632
3,Male,.160732,0,Owner,No,No,No,0,50,9633
3,Male,.110254,.7056199999999999,Owner,No,No,No,0,50,9634
1,Male,.060042,0,Owner,No,No,No,0,17,9635
1,Male,.003565,.23082,Rent,No,No,No,0,17,9636
8,Male,.122944,2.52035,Owner,No,No,No,0,133,9637
1,Male,.024898,0,Owner,No,No,No,0,17,9638
10,Female,.005073,.441796,Owner,No,No,Yes,0,169,9639
11,Female,.247787,0,Owner,No,No,No,0,182,9640
8,Male,.517635,10.61152,Owner,Yes,No,Yes,75,133,9641
8,Male,.049455,0,Owner,Yes,No,Yes,7,133,9642
10,Male,.023394,2.037172,Owner,No,Yes,Yes,0,169,9643
1,Male,.074144,1.82395,Owner,No,No,No,0,17,9644
5,Male,.080077,1.37732,Rent,No,No,Yes,75,87,9645
3,Male,.003384,.06971,Owner,No,No,Yes,0,50,9646
3,Female,.000852,.0071694,Owner,No,No,Yes,0,50,9647
3,Male,.307375,2.7049,Owner,No,No,Yes,0,50,9648
5,Male,.068663,0,Owner,No,No,No,0,87,9649
1,Male,.092008,.15641,Owner,No,No,No,0,17,9650
5,Male,.000578,0,Owner,No,No,Yes,0,87,9651
8,Male,.058753,1.12806,Owner,No,No,Yes,0,133,9652
1,Male,.014491,.13766,Owner,No,No,No,0,17,9653
11,Female,.446404,.4464,Owner,No,No,No,0,182,9654
